GameID,Week,HomeTeamGamesWon,HomeVsAwayGamesWon,DivisionGame
2017091701,2,1,0,0
2017091706,2,1,0,0
2017091707,2,0,0,0
2017091700,2,1,1,1
2017091708,2,0,0,0
2017091709,2,1,1,0
2017091712,2,0,0,1
2017091710,2,1,0,0
2017091711,2,1,1,0
2017091713,2,1,0,0
2017091800,2,0,-1,0
2017092100,3,0,-1,1
2017092400,3,1,-1,0
2017092408,3,0,-1,1
2017092403,3,0,-2,0
2017092402,3,2,2,1
2017092405,3,0,0,0
2017092407,3,1,0,0
2017092409,3,1,1,1
2017092404,3,2,0,0
2017092401,3,1,-1,0
2017092406,3,1,0,0
2017092410,3,1,0,0
2017092411,3,1,1,0
2017092412,3,0,-2,1
2017092413,3,1,-1,0
2017092500,3,1,0,0
2017092800,4,2,1,1
2017100100,4,1,0,0
2017100101,4,3,1,0
2017100107,4,2,0,0
2017100103,4,0,0,1
2017100105,4,1,-1,1
2017100108,4,1,-1,0
2017100104,4,2,0,0
2017100106,4,2,0,1
2017100102,4,2,0,1
2017100110,4,0,-2,0
2017100109,4,1,1,1
2017100111,4,1,1,0
2017100112,4,2,0,1
2017100113,4,1,0,0
2017100200,4,3,1,0
2017100500,5,2,0,0
2017100804,5,1,-1,0
2017100805,5,0,0,0
2017100803,5,1,1,0
2017100800,5,1,-2,0
2017100801,5,0,-2,0
2017100802,5,3,0,0
2017100806,5,3,1,0
2017100807,5,3,1,0
2017100808,5,3,1,1
2017100809,5,2,0,0
2017100810,5,2,-1,0
2017100811,5,2,-2,0
2017100900,5,1,-1,1
2017101200,6,4,0,0
2017101500,6,3,1,0
2017101504,6,2,-1,0
2017101506,6,2,2,0
2017101503,6,3,-1,1
2017101505,6,3,0,1
2017101502,6,2,2,0
2017101501,6,3,2,0
2017101507,6,2,0,0
2017101508,6,3,0,0
2017101509,6,5,2,0
2017101510,6,2,1,1
2017101511,6,3,3,0
2017101600,6,2,0,1
2017101900,7,2,-3,1
2017102200,7,3,1,0
2017102206,7,3,0,1
2017102202,7,0,-3,0
2017102207,7,4,1,0
2017102201,7,2,-2,0
2017102205,7,4,1,1
2017102203,7,4,1,0
2017102204,7,2,-1,1
2017102209,7,0,-2,0
2017102208,7,4,2,1
2017102210,7,2,-1,1
2017102211,7,1,-2,0
2017102212,7,4,1,0
2017102300,7,5,2,1
2017102600,8,3,-1,0
2017102900,8,0,-5,0
2017102902,8,2,0,0
2017102901,8,4,1,0
2017102905,8,3,0,0
2017102904,8,4,1,0
2017102907,8,2,-2,1
2017102906,8,6,6,0
2017102903,8,5,2,0
2017102908,8,4,1,0
2017102909,8,3,0,1
2017102910,8,3,-2,0
2017103000,8,5,2,1
2017110200,9,3,-2,1
2017110500,9,5,1,1
2017110502,9,4,1,0
2017110505,9,7,4,0
2017110504,9,1,-4,0
2017110506,9,4,0,0
2017110503,9,5,3,1
2017110501,9,3,1,1
2017110508,9,5,2,0
2017110507,9,0,-3,1
2017110509,9,4,-2,0
2017110510,9,4,1,0
2017110600,9,4,1,1
2017110900,10,4,-1,1
2017111200,10,5,-1,0
2017111201,10,3,-1,1
2017111204,10,5,2,0
2017111207,10,4,-2,0
2017111202,10,4,4,0
2017111206,10,5,2,0
2017111203,10,3,-3,0
2017111205,10,2,-2,0
2017111208,10,6,3,0
2017111209,10,4,-1,0
2017111210,10,0,-1,0
2017111211,10,3,-3,0
2017111300,10,6,2,0
2017111600,11,7,1,0
2017111905,11,7,3,0
2017111903,11,3,-1,0
2017111900,11,3,-2,1
2017111904,11,7,0,0
2017111902,11,5,1,0
2017111906,11,1,-5,0
2017111901,11,0,-6,0
2017111911,11,4,1,0
2017111907,11,3,-2,0
2017111909,11,4,-3,0
2017111908,11,3,0,0
2017111910,11,5,-3,1
2017112000,11,6,1,0
2017112300,12,6,-2,1
2017112301,12,5,1,0
2017112302,12,4,2,1
2017112606,12,9,6,0
2017112600,12,6,2,1
2017112605,12,4,-3,0
2017112601,12,4,4,1
2017112602,12,3,-3,1
2017112603,12,6,1,0
2017112604,12,8,4,1
2017112608,12,1,-5,1
2017112610,12,4,1,1
2017112607,12,7,-1,0
2017112609,12,4,-3,0
2017112611,12,8,3,0
2017112700,12,5,1,0
2017113000,13,5,0,1
2017120302,13,6,-3,1
2017120308,13,4,-2,0
2017120301,13,6,0,0
2017120303,13,3,2,0
2017120306,13,4,1,0
2017120300,13,7,-2,0
2017120304,13,5,1,0
2017120305,13,7,4,1
2017120309,13,7,3,1
2017120310,13,5,5,0
2017120307,13,8,0,1
2017120312,13,5,3,0
2017120311,13,5,-3,1
2017120313,13,7,-3,0
2017120400,13,5,-4,1
2017120700,14,7,-2,1
2017121004,14,4,2,0
2017121000,14,6,3,0
2017121006,14,6,0,1
2017121007,14,4,-2,0
2017121003,14,0,-6,0
2017121002,14,5,2,0
2017121001,14,8,-2,0
2017121012,14,2,-4,1
2017121008,14,5,-3,0
2017121009,14,3,-2,0
2017121010,14,6,1,0
2017121011,14,9,-1,0
2017121005,14,8,0,0
2017121013,14,10,3,1
2017121100,14,5,-5,1
2017121400,15,3,-1,0
2017121600,15,7,3,1
2017121601,15,7,0,1
2017121707,15,5,-1,0
2017121703,15,9,5,1
2017121700,15,7,1,1
2017121705,15,9,4,0
2017121702,15,0,-7,1
2017121704,15,10,5,0
2017121706,15,2,-9,1
2017121701,15,9,2,0
2017121708,15,8,-1,1
2017121710,15,3,-5,0
2017121709,15,11,1,0
2017121711,15,6,-1,0
2017121800,15,4,-4,1
2017122300,16,8,5,0
2017122301,16,7,-4,1
2017122402,16,5,-3,0
2017122401,16,4,4,0
2017122405,16,10,1,1
2017122400,16,10,6,1
2017122407,16,8,-2,0
2017122408,16,6,1,0
2017122406,16,5,-2,0
2017122404,16,11,3,1
2017122403,16,8,2,0
2017122409,16,4,-6,0
2017122411,16,8,0,0
2017122410,16,6,4,0
2017122500,16,4,-7,0
2017122501,16,12,6,0
2017123109,17,12,12,1
2017123107,17,2,-5,1
2017123105,17,12,7,1
2017123103,17,3,-1,1
2017123106,17,12,7,1
2017123102,17,8,1,1
2017123108,17,13,5,1
2017123110,17,4,-7,1
2017123112,17,5,-4,1
2017123113,17,8,2,1
2017123104,17,6,-2,1
2017123111,17,8,-2,1
2017123101,17,9,3,1
2017123100,17,9,-2,1
2017123114,17,11,6,1
2017123115,17,9,2,1
